ὑπότροπος	returning	2	0.03	2	0.53	0	0.23
εἰνάτερες	sisters-in-law	2	0.03	2	0.53	0	0.23
ἐξοίχομαι	to have gone out	2	0.03	2	0.53	0	0.23
ἀφικάνω	to arrive at	2	0.03	1	0.26	0	0.23
Πλάκος	a mountain above the city of Thebe	2	0.03	2	0.53	0	0.23
Κίλιξ	a Cilician	2	0.03	2	0.53	0	0.23
ἀλίγκιος	resembling	2	0.03	1	0.26	1	0.23
φυτεύω	to plant	2	0.03	1	0.26	0	0.23
ἀναβατός	to be mounted	2	0.03	1	0.26	0	0.23
ἐλεύθερος	free	2	0.03	2	0.53	0	0.23
προφεύγω	to flee forwards	2	0.03	1	0.26	0	0.23
ἀπορρήγνυμι	to break off	2	0.03	1	0.26	0	0.23
χώρα	land	2	0.03	1	0.26	1	0.23
ἐσθής	dress	2	0.03	0	0	1	0.23
τοιγάρ	so then	2	0.03	0	0	1	0.23
τελέθω	to come into being	2	0.03	0	0	1	0.23
ἀτάσθαλος	presumptuous	2	0.03	0	0	1	0.23
τεχνήεις	cunningly wrought	2	0.03	0	0	1	0.23
δορπέω	to take supper	2	0.03	0	0	1	0.23
καταδαρθάνω	to fall asleep	2	0.03	0	0	1	0.23
τετίημαι	to be sorrowful	2	0.03	0	0	1	0.23
παίζω	to play like a child	2	0.03	0	0	1	0.23
ἀσπαστός	welcome	2	0.03	0	0	1	0.23
Λαέρτης	Laertes	2	0.03	0	0	1	0.23
ἀλεγύνω	to care for	2	0.03	0	0	1	0.23
ἀρνέομαι	to deny	2	0.03	0	0	2	0.47
ὁρμίζω	to bring to a safe anchorage	2	0.03	0	0	1	0.23
κίων	a pillar	2	0.03	0	0	2	0.47
κρεμάννυμι	to hang	2	0.03	0	0	2	0.47
κάνεον	a basket of reed	2	0.03	0	0	1	0.23
πρόκειμαι	to be set before one	2	0.03	0	0	2	0.47
οἴμη	a song	2	0.03	0	0	2	0.47
δηριάομαι	to contend	2	0.03	0	0	2	0.47
θάλεια	blooming	2	0.03	0	0	2	0.47
φαίαξ	conduit	2	0.03	0	0	2	0.47
περιγίγνομαι	to be superior to; to survive	2	0.03	0	0	2	0.47
παλαισμοσύνη	wrestling	2	0.03	0	0	2	0.47
ἅλμα	a spring	2	0.03	0	0	2	0.47
Ἐλατρεύς	NoDef	2	0.03	0	0	2	0.47
Ἀμφίαλος	Amphialus	2	0.03	0	0	2	0.47
Κλυτόνηος	Clytoneus	2	0.03	0	0	2	0.47
ἀποκαίνυμαι	to surpass	2	0.03	0	0	2	0.47
προφερής	carried before	2	0.03	0	0	2	0.47
δαήμων	knowing	2	0.03	0	0	2	0.47
θαμίζω	to come often	2	0.03	0	0	2	0.47
μορφή	form	2	0.03	0	0	1	0.23
ἀποφώλιος	empty	2	0.03	0	0	1	0.23
βομβέω	to make a booming	2	0.03	0	0	1	0.23
δολιχήρετμος	long-oared	2	0.03	0	0	2	0.47
ἀμφαφάω	to touch	2	0.03	0	0	2	0.47
μεταφωνέω	to speak among	2	0.03	0	0	1	0.23
κολούω	to cut short	2	0.03	0	0	1	0.23
ἀναίνομαι	to reject with contempt	2	0.03	0	0	1	0.23
κομιδή	attendance	2	0.03	0	0	2	0.47
λουτρόν	a bath	2	0.03	0	0	2	0.47
βητάρμων	a dancer	2	0.03	0	0	2	0.47
εὐστέφανος	well-crowned	2	0.03	0	0	2	0.47
βυσσοδομεύω	to build in the deep	2	0.03	0	0	1	0.23
λέκτρον	a couch	2	0.03	0	0	2	0.47
πολύφρων	much-thinking	2	0.03	0	0	2	0.47
βραδύς	slow	2	0.03	0	0	2	0.47
μουνάξ	singly	2	0.03	0	0	1	0.23
ὀρχέομαι	to dance in a row	2	0.03	0	0	2	0.47
σφαῖρα	a ball	2	0.03	0	0	2	0.47
πουλυβότειρα	NoDef	2	0.03	0	0	1	0.23
ἐυπλυνής	NoDef	2	0.03	0	0	2	0.47
τάλαντον	a balance	2	0.03	0	0	1	0.23
τιμήεις	honoured	2	0.03	0	0	1	0.23
παγχάλκεος	all-brazen	2	0.03	0	0	1	0.23
χηλός	a large chest	2	0.03	0	0	2	0.47
θέρμω	to heat	2	0.03	0	0	2	0.47
κήλεος	burning	2	0.03	0	0	1	0.23
ποτιπτύσσω	NoDef	2	0.03	0	0	1	0.23
δουράτεος	of planks	2	0.03	0	0	2	0.47
ἀκρόπολις	the upper city	2	0.03	0	0	2	0.47
ἱππόθεν	forth from the horse	2	0.03	0	0	1	0.23
αἰπός	high	2	0.03	0	0	1	0.23
τολμάω	to undertake	2	0.03	0	0	1	0.23
λίγα	in loud clear tone	2	0.03	0	0	1	0.23
εἴβω	to drop	2	0.03	0	0	1	0.23
ῥαίω	to break	2	0.03	0	0	1	0.23
δίκαιος	just	2	0.03	0	0	1	0.23
φιλόξενος	loving strangers	2	0.03	0	0	1	0.23
θεουδής	fearing God	2	0.03	0	0	1	0.23
ἐπικλώθω	to spin to	2	0.03	0	0	1	0.23
κήδιστος	most worthy of our care	2	0.03	0	0	1	0.23
οἰόομαι	to be left alone	1	0.01	1	0.26	0	0.23
Ἐΰσσωρος	NoDef	1	0.01	1	0.26	0	0.23
Ἄξυλος	NoDef	1	0.01	1	0.26	0	0.23
Τευθρανίδης	NoDef	1	0.01	1	0.26	0	0.23
ἀρκέω	to ward off; to be sufficient	1	0.01	1	0.26	0	0.23
ὑπαντιάζω	to come	1	0.01	1	0.26	0	0.23
καλήσιος	NoDef	1	0.01	1	0.26	0	0.23
τόθι	there	1	0.01	1	0.26	0	0.23
ὑφηνίοχος	the charioteer	1	0.01	1	0.26	0	0.23
Δρῆσον	NoDef	1	0.01	1	0.26	0	0.23
Ὀφέλτιος	Opheltius	1	0.01	1	0.26	0	0.23
Ναιάς	NoDef	1	0.01	1	0.26	0	0.23
Ἀβαρβαρέη	a Trojan fountain nymph	1	0.01	1	0.26	0	0.23
σκότιος	dark	1	0.01	1	0.26	0	0.23
Μηκιστηι	NoDef	1	0.01	1	0.26	0	0.23
Ἀστύαλος	Astyalus	1	0.01	1	0.26	0	0.23
Πιδύτης	Pidytes	1	0.01	1	0.26	0	0.23
Τεῦκρος	Teucer	1	0.01	1	0.26	0	0.23
Ἀρετάων	a Trojan	1	0.01	1	0.26	0	0.23
Ἄβληρος	a Trojan	1	0.01	1	0.26	0	0.23
Νεστορίδης	son of Nestor	1	0.01	1	0.26	0	0.23
Ἔλατος	NoDef	1	0.01	1	0.26	0	0.23
Σατνιόεις	Satnioeis	1	0.01	1	0.26	0	0.23
ἐυρρείτης	NoDef	1	0.01	1	0.26	0	0.23
Φύλακος	Phylacus	1	0.01	1	0.26	0	0.23
Λήῖτος	NoDef	1	0.01	1	0.26	0	0.23
Μελάνθιος	Melanthius	1	0.01	1	0.26	0	0.23
βλάπτω	to disable	1	0.01	1	0.26	0	0.23
μυρίκινος	tamarisk	1	0.01	1	0.26	0	0.23
ἐκκυλίνδω	to roll out	1	0.01	1	0.26	0	0.23
πολύκμητος	much-wrought	1	0.01	1	0.26	0	0.23
ἄποινος	without wine	1	0.01	1	0.26	0	0.23
ἐξαπόλλυμι	to destroy utterly	1	0.01	1	0.26	0	0.23
ἀκήδεστος	uncared for	1	0.01	1	0.26	0	0.23
ἄφαντος	made invisible	1	0.01	1	0.26	0	0.23
ἀνατρέπω	to turn up	1	0.01	1	0.26	0	0.23
ἐκσπάω	to draw out	1	0.01	1	0.26	0	0.23
῎ἄρης	NoDef	1	0.01	1	0.26	0	0.23
ἐπιβάλλω	to throw	1	0.01	1	0.26	0	0.23
ἀνάλκεια	want of strength	1	0.01	1	0.26	0	0.23
ἐγκλίνω	to bend in	1	0.01	1	0.26	0	0.23
ἀναγκαίη	NoDef	1	0.01	1	0.26	0	0.23
ἰσοφαρίζω	to match oneself with	1	0.01	1	0.26	0	0.23
ὑποχωρέω	to go back	1	0.01	1	0.26	0	0.23
βουλευτής	a councillor	1	0.01	1	0.26	0	0.23
δέρμα	the skin	1	0.01	1	0.26	0	0.23
προβαίνω	to step on	1	0.01	1	0.26	0	0.23
Νῦσα	Nysa	1	0.01	1	0.26	0	0.23
θύσθλα	the implements of Bacchus	1	0.01	1	0.26	0	0.23
βουπλήξ	an ox-goad	1	0.01	1	0.26	0	0.23
ὑποδέχομαι	to receive	1	0.01	1	0.26	0	0.23
ὁμοκλή	a joint call;	1	0.01	1	0.26	0	0.23
ὀδύσσομαι	to be wroth against	1	0.01	1	0.26	0	0.23
τυφλός	blind	1	0.01	1	0.26	0	0.23
ἔαρ	spring	1	0.01	1	0.26	0	0.23
ἐπιγίγνομαι	to be born after	1	0.01	1	0.26	0	0.23
ἐπιμαίνομαι	NoDef	1	0.01	1	0.26	0	0.23
Ἄντεια	wife of Proetus	1	0.01	1	0.26	0	0.23
ἐγώγε	NoDef	1	0.01	1	0.26	0	0.23
γράφω	to scratch	1	0.01	1	0.26	0	0.23
πτυκτός	folded	1	0.01	1	0.26	0	0.23
ἀνώγω	NoDef	1	0.01	1	0.26	0	0.23
παραδείκνυμι	to exhibit side by side	1	0.01	1	0.26	0	0.23
Χίμαιρα	Chimaera	1	0.01	1	0.26	0	0.23
ἀμαιμάκετος	irresistible	1	0.01	1	0.26	0	0.23
χίμαιρα	a she-goat	1	0.01	1	0.26	0	0.23
βασιληίς	NoDef	1	0.01	1	0.26	0	0.23
φυταλιά	planted place	1	0.01	1	0.26	0	0.23
Ἀλήιον	NoDef	1	0.01	1	0.26	0	0.23
ὑπέροχος	prominent	1	0.01	1	0.26	0	0.23
καταπήγνυμι	to stick fast in the ground	1	0.01	1	0.26	0	0.23
λυκία	NoDef	1	0.01	1	0.26	0	0.23
πιστόω	to make trustworthy	1	0.01	1	0.26	0	0.23
ἐννεάβοιος	worth nine beeves	1	0.01	1	0.26	0	0.23
ἐνέζομαι	to have one's abode in	1	0.01	1	0.26	0	0.23
κουρά	a shearing	1	0.01	1	0.26	0	0.23
ἔνδοθεν	from within	1	0.01	1	0.26	0	0.23
τέγεος	at or near the roof	1	0.01	1	0.26	0	0.23
ἠπιόδωρος	soothing by gifts	1	0.01	1	0.26	0	0.23
δυσώνυμος	bearing an ill name	1	0.01	1	0.26	0	0.23
ἀπογυιόω	to deprive	1	0.01	1	0.26	0	0.23
ἄνιπτος	unwashen	1	0.01	1	0.26	0	0.23
λύθρον	defilement from blood	1	0.01	1	0.26	0	0.23
θύος	a sacrifice	1	0.01	1	0.26	0	0.23
βλώσκω	to go	1	0.01	1	0.26	0	0.23
παμποίκιλος	all-variegated	1	0.01	1	0.26	0	0.23
Σιδόνιος	of Sidon	1	0.01	1	0.26	0	0.23
Σιδονίηθεν	from Sidon	1	0.01	1	0.26	0	0.23
ποίκιλμα	a broidered stuff	1	0.01	1	0.26	0	0.23
ἀπολάμπω	to shine	1	0.01	1	0.26	0	0.23
μετασσεύομαι	NoDef	1	0.01	1	0.26	0	0.23
Κισσηΐς	daughter of Cisses	1	0.01	1	0.26	0	0.23
ἱέρεια	a priestess	1	0.01	1	0.26	0	0.23
ὀλολυγή	any loud cry	1	0.01	1	0.26	0	0.23
ἐρυσίπτολις	protecting the city	1	0.01	1	0.26	0	0.23
ἀνανεύω	to throw the head back	1	0.01	1	0.26	0	0.23
ἑνδεκάπηχυς	eleven cubits long	1	0.01	1	0.26	0	0.23
πόρκης	a ping	1	0.01	1	0.26	0	0.23
ἁφάω	to handle	1	0.01	1	0.26	0	0.23
ἀμφιδαίω	to burn	1	0.01	1	0.26	0	0.23
θέρω	to heat	1	0.01	1	0.26	0	0.23
κακομήχανος	mischief plotting	1	0.01	1	0.26	0	0.23
ὀκρυόεις	chilling	1	0.01	1	0.26	0	0.23
ἀπόερσε	swept away	1	0.01	1	0.26	0	0.23
ἀοίδιμος	sung of	1	0.01	1	0.26	0	0.23
ἀμφίπιλος	NoDef	1	0.01	1	0.26	0	0.23
ἀληθής	unconcealed	1	0.01	1	0.26	0	0.23
διέξειμι	go through	1	0.01	1	0.26	0	0.23
πολύδωρος	richly dowered	1	0.01	1	0.26	0	0.23
ὑποπλάκιος	NoDef	1	0.01	1	0.26	0	0.23
ἀταλάφρων	tender-minded	1	0.01	1	0.26	0	0.23
ʽἑκτορίδης	NoDef	1	0.01	1	0.26	0	0.23
ἀγαπητός	beloved	1	0.01	1	0.26	0	0.23
σκαμάνδριος	Scamandrian	1	0.01	1	0.26	0	0.23
Ἀστυάναξ	Astyanax	1	0.01	1	0.26	0	0.23
ἄμμορος	without share of	1	0.01	1	0.26	0	0.23
ἀφαμαρτάνω	to miss	1	0.01	1	0.26	0	0.23
θαλπωρή	warming	1	0.01	1	0.26	0	0.23
ὑψίπυλος	with high gates	1	0.01	1	0.26	0	0.23
πτελέα	the elm	1	0.01	1	0.26	0	0.23
ὀρεστιάς	of the mountains	1	0.01	1	0.26	0	0.23
Ἀί	NoDef	1	0.01	1	0.26	0	0.23
παρακοίτης	one who sleeps beside	1	0.01	1	0.26	0	0.23
ὀρφανικός	orphaned	1	0.01	1	0.26	0	0.23
χῆρος	bereaved	1	0.01	1	0.26	0	0.23
ἐπίδρομος	that may be overrun	1	0.01	1	0.26	0	0.23
ἑλκεσίπεπλος	trailing the robe	1	0.01	1	0.26	0	0.23
μανθάνω	to learn	1	0.01	1	0.26	0	0.23
Μεσσηίς	NoDef	1	0.01	1	0.26	0	0.23
ἀεκαζόμενος	against one's will	1	0.01	1	0.26	0	0.23
ἐπίκειμαι	lie on	1	0.01	1	0.26	0	0.23
ἀμφιμάχομαι	to fight round	1	0.01	1	0.26	0	0.23
χῆτος	want	1	0.01	1	0.26	0	0.23
δούλιος	slavish	1	0.01	1	0.26	0	0.23
χυτός	poured	1	0.01	1	0.26	0	0.23
ἑλκηθμός	a being carried off	1	0.01	1	0.26	0	0.23
ὄψις	look	1	0.01	1	0.26	0	0.23
ἱππιοχαίτης	shaggy with horse-hair	1	0.01	1	0.26	0	0.23
κυνέω	to kiss	1	0.01	1	0.26	0	0.23
βροτόεις	gory	1	0.01	1	0.26	0	0.23
κηώδης	smelling as of incense	1	0.01	1	0.26	0	0.23
ἠλακάτη	a distaff	1	0.01	1	0.26	0	0.23
ἐντροπαλίζομαι	to keep turning round	1	0.01	1	0.26	0	0.23
στατός	placed	1	0.01	1	0.26	0	0.23
ἀκοστάω	corn-fed	1	0.01	1	0.26	0	0.23
κροαίνω	to stamp	1	0.01	1	0.26	0	0.23
ἐυρρεής	NoDef	1	0.01	1	0.26	0	0.23
ἀγλαία	NoDef	1	0.01	1	0.26	0	0.23
ἦθος	custom	1	0.01	1	0.26	0	0.23
ἠλέκτωρ	the beaming sun	1	0.01	1	0.26	0	0.23
ὀαρίζω	to converse	1	0.01	1	0.26	0	0.23
ἠθεῖος	trusty	1	0.01	1	0.26	0	0.23
ἀγορήνδε	to the Assembly	1	0.01	0	0	1	0.23
μητιάω	to meditate	1	0.01	0	0	1	0.23
ἐπιπλάζομαι	to wander about over	1	0.01	0	0	1	0.23
πάσσων	thicker	1	0.01	0	0	1	0.23
ἠοῖος	morning	1	0.01	0	0	1	0.23
πρωτόπλοος	going to sea for the first time; sailing in the front line	1	0.01	0	0	1	0.23
τροπός	a twisted leathern thong	1	0.01	0	0	1	0.23
δερμάτινος	of skin	1	0.01	0	0	1	0.23
νότιος	wet	1	0.01	0	0	1	0.23
ἀμέρδω	to deprive of	1	0.01	0	0	1	0.23
Πυθώ	Pytho	1	0.01	0	0	1	0.23
ὑπερβαίνω	to step over	1	0.01	0	0	1	0.23
̓ὀδυσσεύς	NoDef	1	0.01	0	0	1	0.23
πρόσωπον	the face	1	0.01	0	0	1	0.23
συνήορος	linked with	1	0.01	0	0	1	0.23
ἄθλιος	winning the prize	1	0.01	0	0	1	0.23
θαυμαίνω	to admire	1	0.01	0	0	1	0.23
Ἀκρόνεως	Acroneus	1	0.01	0	0	1	0.23
Ὠκύαλος	NoDef	1	0.01	0	0	1	0.23
Ναυτεύς	NoDef	1	0.01	0	0	1	0.23
Πρυμνεύς	Prymneus	1	0.01	0	0	1	0.23
Ἐρετμεύς	NoDef	1	0.01	0	0	1	0.23
Ποντεύς	Ponteus	1	0.01	0	0	1	0.23
Πρωρεύς	Proreus	1	0.01	0	0	1	0.23
Ἀναβησίσευς	NoDef	1	0.01	0	0	1	0.23
Πολύνηος	Polyneus	1	0.01	0	0	1	0.23
Τεκτονίδης	NoDef	1	0.01	0	0	1	0.23
νύσσα	posts	1	0.01	0	0	1	0.23
δρόμος	a course	1	0.01	0	0	1	0.23
κονίω	to make dusty	1	0.01	0	0	1	0.23
νειός	fallow land	1	0.01	0	0	1	0.23
οὖρον	urine	1	0.01	0	0	1	0.23
ὑπεκπροθέω	to run forth from under	1	0.01	0	0	1	0.23
συρρήγνυμι	to break in pieces	1	0.01	0	0	1	0.23
συγχέω	to pour together	1	0.01	0	0	1	0.23
σκεδάννυμι	to scatter	1	0.01	0	0	1	0.23
κατερύω	to draw	1	0.01	0	0	1	0.23
ἐπαρτής	ready for work	1	0.01	0	0	1	0.23
τίη	why? wherefore?	1	0.01	0	0	1	0.23
πρακτήρ	one that does	1	0.01	0	0	1	0.23
φόρτος	a load	1	0.01	0	0	1	0.23
μνήμων	mindful	1	0.01	0	0	1	0.23
ἐπίσκοπος	one who watches over	1	0.01	0	0	1	0.23
ὁδαῖος	goods with which a merchant travels	1	0.01	0	0	1	0.23
κέρδος	gain	1	0.01	0	0	1	0.23
ἁρπαλέος	greedy	1	0.01	0	0	1	0.23
ἀθλητής	a prizefighter	1	0.01	0	0	1	0.23
ἀγορητύς	the gift of speaking	1	0.01	0	0	1	0.23
ἀκιδνός	weak	1	0.01	0	0	1	0.23
στέφω	to put round	1	0.01	0	0	1	0.23
ἀσφαλής	not liable to fall	1	0.01	0	0	1	0.23
πρέπω	to be clearly seen	1	0.01	0	0	1	0.23
ἀμφιπεριστέφομαι	to be put round as a crown	1	0.01	0	0	1	0.23
νῆις	NoDef	1	0.01	0	0	1	0.23
θυμοδακής	biting the heart	1	0.01	0	0	1	0.23
πάχετος	massive	1	0.01	0	0	1	0.23
δισκέω	to pitch the quoit	1	0.01	0	0	1	0.23
περιστρέφω	to whirl round	1	0.01	0	0	1	0.23
πτήσσω	to frighten	1	0.01	0	0	1	0.23
ῥιπή	the swing	1	0.01	0	0	1	0.23
ὑπερπέτομαι	to fly over	1	0.01	0	0	1	0.23
τέρμα	an end	1	0.01	0	0	1	0.23
ὑπερίημι	to outdo	1	0.01	0	0	1	0.23
ἐνηής	kind	1	0.01	0	0	1	0.23
κοῦφος	light	1	0.01	0	0	1	0.23
μάσσων	longer	1	0.01	0	0	1	0.23
πάλη	wrestling	1	0.01	0	0	1	0.23
πλήν	except	1	0.01	0	0	1	0.23
ἀχάριστος	ungracious	1	0.01	0	0	1	0.23
πυγμάχος	one who fights with the fist	1	0.01	0	0	1	0.23
παλαιστής	a wrestler	1	0.01	0	0	1	0.23
ἐξημοιβός	serving for change	1	0.01	0	0	1	0.23
ναυτιλία	sailing	1	0.01	0	0	1	0.23
ὀρχηστύς	the dance	1	0.01	0	0	1	0.23
αἰσυμνήτης	a regulator	1	0.01	0	0	1	0.23
κριτός	picked out	1	0.01	0	0	1	0.23
δήμιος	belonging to the people	1	0.01	0	0	1	0.23
εὐρύνω	to broaden	1	0.01	0	0	1	0.23
πρωθήβης	in the prime of youth	1	0.01	0	0	1	0.23
ὀρχηθμός	a dancing	1	0.01	0	0	1	0.23
μαρμαρυγή	a flashing	1	0.01	0	0	1	0.23
φορμίζω	to play the φόρμιγξ	1	0.01	0	0	1	0.23
μιγάζομαι	to have intercourse	1	0.01	0	0	1	0.23
χαλκέων	a forge	1	0.01	0	0	1	0.23
ἀκμόθετον	the anvil-block	1	0.01	0	0	1	0.23
ἄκμων	thunderbolt; anvil	1	0.01	0	0	1	0.23
ἄλυτος	not to be loosed	1	0.01	0	0	1	0.23
ἑρμίς	a bed-post (LSJ ἑρμίν)	1	0.01	0	0	1	0.23
δέσμα	a bond	1	0.01	0	0	1	0.23
ἁπάντῃ	everywhere	1	0.01	0	0	1	0.23
ἀράχνιον	a spider’s web; a small spider	1	0.01	0	0	1	0.23
ἀλαοσκοπιά	a blind	1	0.01	0	0	1	0.23
Κυθέρεια	Cythereia	1	0.01	0	0	1	0.23
ἐρισθενής	very mighty	1	0.01	0	0	1	0.23
μεταδήμιος	in the midst of or among the people	1	0.01	0	0	1	0.23
ἀγριόφωνος	with wild rough voice	1	0.01	0	0	1	0.23
ἀναείρω	to lift up	1	0.01	0	0	1	0.23
φυκτός	to be shunned	1	0.01	0	0	1	0.23
γελαστός	laughable	1	0.01	0	0	1	0.23
ἀρτίπους	sound of foot	1	0.01	0	0	1	0.23
ἠπεδανός	weakly	1	0.01	0	0	1	0.23
κείω	to lie down	1	0.01	0	0	1	0.23
ἐχέθυμος	master of one's passion	1	0.01	0	0	1	0.23
ἐριούνης	NoDef	1	0.01	0	0	1	0.23
δωτήρ	a giver	1	0.01	0	0	1	0.23
ἀρετάω	to be fit	1	0.01	0	0	1	0.23
μοιχάγρια	a fine imposed on one taken in adultery	1	0.01	0	0	1	0.23
δώτωρ	NoDef	1	0.01	0	0	1	0.23
θέαινα	a goddess	1	0.01	0	0	1	0.23
κλυτοεργός	famous for work	1	0.01	0	0	1	0.23
Ποσειδῶν	Poseidon	1	0.01	0	0	1	0.23
ἐγγύη	a pledge put into the hand: surety	1	0.01	0	0	1	0.23
ἐγγυάω	to give or hand over as a pledge	1	0.01	0	0	1	0.23
ὑπαλύσκω	to avoid	1	0.01	0	0	1	0.23
Θρῄκηνδε	NoDef	1	0.01	0	0	1	0.23
Κύπρος	Cyprus	1	0.01	0	0	1	0.23
Πάφος	Paphos	1	0.01	0	0	1	0.23
θυήεις	smoking	1	0.01	0	0	1	0.23
ἐπήρατος	lovely	1	0.01	0	0	1	0.23
Πόλυβος	Polybus	1	0.01	0	0	1	0.23
μεθαιρέω	to catch in turn	1	0.01	0	0	1	0.23
ταρφύς	thick	1	0.01	0	0	1	0.23
ἐπιληκέω	to beat time to	1	0.01	0	0	1	0.23
κόμπος	a noise	1	0.01	0	0	1	0.23
σέβας	reverential awe	1	0.01	0	0	1	0.23
τρισκαιδέκατος	NoDef	1	0.01	0	0	1	0.23
νεόπριστος	fresh-sawn	1	0.01	0	0	1	0.23
ἀμφιδινέομαι	to be put round	1	0.01	0	0	1	0.23
ἀναρπάζω	to snatch up	1	0.01	0	0	1	0.23
ὕμνος	a hymn	1	0.01	0	0	1	0.23
ἄλεισον	a cup	1	0.01	0	0	1	0.23
λουτροχόος	pouring water into the bath	1	0.01	0	0	1	0.23
ξύλον	wood	1	0.01	0	0	1	0.23
γάστρα	the lower part	1	0.01	0	0	1	0.23
ἐπαρτύω	to fit on; fix; prepare	1	0.01	0	0	1	0.23
αὐτόδιον	straightway	1	0.01	0	0	1	0.23
οἰνοποτήρ	a wine-drinker	1	0.01	0	0	1	0.23
ζωάγρια	reward for life saved	1	0.01	0	0	1	0.23
νόστιμος	belonging to a return	1	0.01	0	0	1	0.23
βιόω	to live	1	0.01	0	0	1	0.23
κεράω	[mix >κεράννυμι]	1	0.01	0	0	1	0.23
ἀποπροτέμνω	to cut off from	1	0.01	0	0	1	0.23
ἀλοιφή	anything used for anointing	1	0.01	0	0	1	0.23
ἔμμορος	partaking in	1	0.01	0	0	1	0.23
αἰνίζω	NoDef	1	0.01	0	0	1	0.23
μεταβαίνω	to pass over from one place to another	1	0.01	0	0	1	0.23
θέσπις	having words from God	1	0.01	0	0	1	0.23
ἀποπλέω	to sail away	1	0.01	0	0	1	0.23
διαπλήσσω	to break	1	0.01	0	0	1	0.23
θελκτήριον	a charm	1	0.01	0	0	1	0.23
ἐκπρολείπω	to forsake	1	0.01	0	0	1	0.23
Δηίφοβος	NoDef	1	0.01	0	0	1	0.23
ἀμφιπίπτω	to fall around	1	0.01	0	0	1	0.23
κωκύω	to shriek	1	0.01	0	0	1	0.23
εἴρερος	bondage	1	0.01	0	0	1	0.23
εἰσανάγω	to lead up into	1	0.01	0	0	1	0.23
ἀντί	over against	1	0.01	0	0	1	0.23
ἐπιψαύω	to touch on the surface	1	0.01	0	0	1	0.23
κερδαλέος	having an eye to gain	1	0.01	0	0	1	0.23
περιναιετάω	to dwell round about	1	0.01	0	0	1	0.23
ἀνώνυμος	without name	1	0.01	0	0	1	0.23
κυβερνητήρ	NoDef	1	0.01	0	0	1	0.23
πηδάλιον	a rudder	1	0.01	0	0	1	0.23
πομπός	a conductor	1	0.01	0	0	1	0.23
Ἰλιόθι	at Troy	1	0.01	0	0	1	0.23
